source	type	description	text_key
Assets/XML/Terrain/CIV4ImprovementInfos.xml	IMPROVEMENT_SNAKE_PILLAR	TXT_KEY_IMPROVEMENT_SNAKE_PILLAR	
Assets/XML/Terrain/CIV4ImprovementInfos.xml	IMPROVEMENT_STANDING_STONES	TXT_KEY_IMPROVEMENT_STANDING_STONES	TXT_KEY_IMPROVEMENT_STANDING_STONES_PEDIA
Assets/XML/Terrain/CIV4ImprovementInfos.xml	IMPROVEMENT_TOMB_OF_SUCELLUS	TXT_KEY_IMPROVEMENT_TOMB_OF_SUCELLUS	TXT_KEY_IMPROVEMENT_TOMB_OF_SUCELLUS_PEDIA
Assets/XML/Terrain/CIV4ImprovementInfos.xml	IMPROVEMENT_TOWER	TXT_KEY_IMPROVEMENT_TOWER	TXT_KEY_IMPROVEMENT_TOWER_PEDIA
Assets/XML/Terrain/CIV4ImprovementInfos.xml	IMPROVEMENT_TOWN	TXT_KEY_IMPROVEMENT_TOWN	
Assets/XML/Terrain/CIV4ImprovementInfos.xml	IMPROVEMENT_VILLAGE	TXT_KEY_IMPROVEMENT_VILLAGE	
Assets/XML/Terrain/CIV4ImprovementInfos.xml	IMPROVEMENT_WARNING_POST	TXT_KEY_IMPROVEMENT_WARNING_POST	
Assets/XML/Terrain/CIV4ImprovementInfos.xml	IMPROVEMENT_WATER_WORKED	TXT_KEY_IMPROVEMENT_WATER_WORKED	TXT_KEY_IMPROVEMENT_WATER_WORKED_PEDIA
Assets/XML/Terrain/CIV4ImprovementInfos.xml	IMPROVEMENT_WHALING_BOATS	TXT_KEY_IMPROVEMENT_WHALING_BOATS	
Assets/XML/Terrain/CIV4ImprovementInfos.xml	IMPROVEMENT_WINDMILL	TXT_KEY_IMPROVEMENT_WINDMILL	
Assets/XML/Terrain/CIV4ImprovementInfos.xml	IMPROVEMENT_WINERY	TXT_KEY_IMPROVEMENT_WINERY	
Assets/XML/Terrain/CIV4ImprovementInfos.xml	IMPROVEMENT_WORKSHOP	TXT_KEY_IMPROVEMENT_WORKSHOP	
Assets/XML/Terrain/CIV4ImprovementInfos.xml	IMPROVEMENT_YGGDRASIL	TXT_KEY_IMPROVEMENT_YGGDRASIL	TXT_KEY_IMPROVEMENT_YGGDRASIL_PEDIA
Assets/XML/Terrain/CIV4ImprovementInfos.xml	IMPROVEMENT_PORTAL	TXT_KEY_IMPROVEMENT_PORTAL	TXT_KEY_IMPROVEMENT_PORTAL_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_BANNOR	TXT_KEY_CIV_BANNOR_DESC	TXT_KEY_CIV_BANNOR_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_MALAKIM	TXT_KEY_CIV_MALAKIM_DESC	TXT_KEY_CIV_MALAKIM_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_ELOHIM	TXT_KEY_CIV_ELOHIM_DESC	TXT_KEY_CIV_ELOHIM_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_MERCURIANS	TXT_KEY_CIV_MERCURIANS_DESC	TXT_KEY_CIV_MERCURIANS_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_LUCHUIRP	TXT_KEY_CIV_LUCHUIRP_DESC	TXT_KEY_CIV_LUCHUIRP_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_KURIOTATES	TXT_KEY_CIV_KURIOTATES_DESC	TXT_KEY_CIV_KURIOTATES_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_LJOSALFAR	TXT_KEY_CIV_LJOSALFAR_DESC	TXT_KEY_CIV_LJOSALFAR_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_KHAZAD	TXT_KEY_CIV_KHAZAD_DESC	TXT_KEY_CIV_KHAZAD_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_SIDAR	TXT_KEY_CIV_SIDAR_DESC	TXT_KEY_CIV_SIDAR_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_LANUN	TXT_KEY_CIV_LANUN_DESC	TXT_KEY_CIV_LANUN_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_GRIGORI	TXT_KEY_CIV_GRIGORI_DESC	TXT_KEY_CIV_GRIGORI_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_HIPPUS	TXT_KEY_CIV_HIPPUS_DESC	TXT_KEY_CIV_HIPPUS_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_AMURITES	TXT_KEY_CIV_AMURITES_DESC	TXT_KEY_CIV_AMURITES_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_DOVIELLO	TXT_KEY_CIV_DOVIELLO_DESC	TXT_KEY_CIV_DOVIELLO_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_BALSERAPHS	TXT_KEY_CIV_BALSERAPHS_DESC	TXT_KEY_CIV_BALSERAPHS_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_CLAN_OF_EMBERS	TXT_KEY_CIV_CLAN_OF_EMBERS_DESC	TXT_KEY_CIV_CLAN_OF_EMBERS_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_SVARTALFAR	TXT_KEY_CIV_SVARTALFAR_DESC	TXT_KEY_CIV_SVARTALFAR_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_CALABIM	TXT_KEY_CIV_CALABIM_DESC	TXT_KEY_CIV_CALABIM_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_SHEAIM	TXT_KEY_CIV_SHEAIM_DESC	TXT_KEY_CIV_SHEAIM_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_INFERNAL	TXT_KEY_CIV_INFERNAL_DESC	TXT_KEY_CIV_INFERNAL_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_ILLIANS	TXT_KEY_CIV_ILLIANS_DESC	TXT_KEY_CIV_ILLIANS_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_BARBARIAN	TXT_KEY_CIV_BARBARIAN_DESC	TXT_KEY_CIV_BARBARIAN_PEDIA
Assets/XML/Civilizations/CIV4CivilizationInfos.xml	CIVILIZATION_RANDOM	TXT_KEY_CIV_RANDOM_DESC	TXT_KEY_CIV_BARBARIAN_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_ATHAME	TXT_KEY_EQUIPMENT_ATHAME	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_BLACK_MIRROR	TXT_KEY_EQUIPMENT_BLACK_MIRROR	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_CROWN_OF_AKHARIEN	TXT_KEY_EQUIPMENT_CROWN_OF_AKHARIEN	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_CROWN_OF_COMMAND	TXT_KEY_EQUIPMENT_CROWN_OF_COMMAND	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_DRAGONS_HORDE	TXT_KEY_EQUIPMENT_DRAGONS_HORDE	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_EMPTY_BIER	TXT_KEY_EQUIPMENT_EMPTY_BIER	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_GELA	TXT_KEY_EQUIPMENT_GELA	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_GODSLAYER	TXT_KEY_EQUIPMENT_GODSLAYER	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_GOLDEN_HAMMER	TXT_KEY_EQUIPMENT_GOLDEN_HAMMER	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_HEALING_SALVE	TXT_KEY_EQUIPMENT_HEALING_SALVE	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_INFERNAL_GRIMOIRE	TXT_KEY_EQUIPMENT_INFERNAL_GRIMOIRE	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_JADE_TORC	TXT_KEY_EQUIPMENT_JADE_TORC	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_NETHER_BLADE	TXT_KEY_EQUIPMENT_NETHER_BLADE	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_ORTHUSS_AXE	TXT_KEY_EQUIPMENT_ORTHUSS_AXE	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_PIECES_OF_BARNAXUS	TXT_KEY_EQUIPMENT_PIECES_OF_BARNAXUS	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_POTION_OF_INVISIBILITY	TXT_KEY_EQUIPMENT_POTION_OF_INVISIBILITY	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_POTION_OF_RESTORATION	TXT_KEY_EQUIPMENT_POTION_OF_RESTORATION	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_ROD_OF_WINDS	TXT_KEY_EQUIPMENT_ROD_OF_WINDS	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_SCORCHED_STAFF	TXT_KEY_EQUIPMENT_SCORCHED_STAFF	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_STAFF_OF_SOULS	TXT_KEY_EQUIPMENT_STAFF_OF_SOULS	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_SYLIVENS_PERFECT_LYRE	TXT_KEY_EQUIPMENT_SYLIVENS_PERFECT_LYRE	TXT_KEY_EQUIPMENT_SYLIVENS_PERFECT_LYRE_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_TIMOR_MASK	TXT_KEY_EQUIPMENT_TIMOR_MASK	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_TREASURE	TXT_KEY_EQUIPMENT_TREASURE	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	EQUIPMENT_WAR	TXT_KEY_EQUIPMENT_WAR	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_ABASHI	TXT_KEY_UNIT_ABASHI	TXT_KEY_UNIT_ABASHI_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_ACHERON	TXT_KEY_UNIT_ACHERON	TXT_KEY_UNIT_ACHERON_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_ADEPT	TXT_KEY_UNIT_ADEPT	TXT_KEY_UNIT_ADEPT_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_IMP	TXT_KEY_UNIT_IMP	TXT_KEY_UNIT_IMP_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_SHAMAN	TXT_KEY_UNIT_SHAMAN	TXT_KEY_UNIT_ADEPT_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_ADVENTURER	TXT_KEY_UNIT_ADVENTURER	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_AIR_ELEMENTAL	TXT_KEY_UNIT_AIR_ELEMENTAL	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_ALAZKAN	TXT_KEY_UNIT_ALAZKAN	TXT_KEY_UNIT_ALAZKAN_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_ANGEL	TXT_KEY_UNIT_ANGEL	TXT_KEY_UNIT_ANGEL_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_ANGEL_OF_DEATH	TXT_KEY_UNIT_ANGEL_OF_DEATH	TXT_KEY_UNIT_ANGEL_OF_DEATH_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_ARCANE_BARGE	TXT_KEY_UNIT_ARCANE_BARGE	TXT_KEY_UNIT_ARCANE_BARGE_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_ARCHER	TXT_KEY_UNIT_ARCHER	TXT_KEY_UNIT_ARCHER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_ARCHER_SCORPION_CLAN	TXT_KEY_UNIT_ARCHER	TXT_KEY_UNIT_ARCHER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_DWARVEN_SLINGER	TXT_KEY_UNIT_DWARVEN_SLINGER	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_JAVELIN_THROWER	TXT_KEY_UNIT_JAVELIN_THROWER	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_ARCHMAGE	TXT_KEY_UNIT_ARCHMAGE	TXT_KEY_UNIT_ARCHMAGE_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_EATER_OF_DREAMS	TXT_KEY_UNIT_EATER_OF_DREAMS	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_ARQUEBUS	TXT_KEY_UNIT_ARQUEBUS	TXT_KEY_UNIT_ARQUEBUS_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_ARS	TXT_KEY_UNIT_ARS	TXT_KEY_UNIT_ARS_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_ARTHENDAIN	TXT_KEY_UNIT_ARTHENDAIN	TXT_KEY_UNIT_ARTHENDAIN_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_ARTIST	TXT_KEY_UNIT_GREAT_ARTIST	TXT_KEY_CONCEPT_GREAT_PEOPLE_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_ASSASSIN	TXT_KEY_UNIT_ASSASSIN	TXT_KEY_UNIT_ASSASSIN_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_CHANTER	TXT_KEY_UNIT_CHANTER	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_DEVOUT	TXT_KEY_UNIT_DEVOUT	TXT_KEY_UNIT_DEVOUT_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_GHOST	TXT_KEY_UNIT_GHOST	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_LIZARDMAN_ASSASSIN	TXT_KEY_UNIT_ASSASSIN	TXT_KEY_UNIT_ASSASSIN_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_TASKMASTER	TXT_KEY_UNIT_TASKMASTER	TXT_KEY_UNIT_TASKMASTER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_AUREALIS	TXT_KEY_UNIT_AUREALIS	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_AURIC	TXT_KEY_LEADER_AURIC	TXT_KEY_LEADER_AURIC_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_AURIC_ASCENDED	TXT_KEY_UNIT_AURIC_ASCENDED	TXT_KEY_LEADER_AURIC_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_AXEMAN	TXT_KEY_UNIT_AXEMAN	TXT_KEY_UNIT_AXEMAN_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_MOROI	TXT_KEY_UNIT_MOROI	TXT_KEY_UNIT_MOROI_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_PYRE_ZOMBIE	TXT_KEY_UNIT_PYRE_ZOMBIE	TXT_KEY_UNIT_PYRE_ZOMBIE_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_SONS_OF_ASENA	TXT_KEY_UNIT_SONS_OF_ASENA	TXT_KEY_UNIT_SONS_OF_ASENA_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_SWORDSMAN	TXT_KEY_UNIT_SWORDSMAN	TXT_KEY_UNIT_AXEMAN_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_WOOD_GOLEM	TXT_KEY_UNIT_WOOD_GOLEM	TXT_KEY_UNIT_WOOD_GOLEM_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_AZER	TXT_KEY_UNIT_AZER	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_BABY_SPIDER	TXT_KEY_UNIT_BABY_SPIDER	TXT_KEY_UNIT_GIANT_SPIDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_BAMBUR	TXT_KEY_UNIT_BAMBUR	TXT_KEY_UNIT_BAMBUR_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_BARNAXUS	TXT_KEY_UNIT_BARNAXUS	TXT_KEY_UNIT_BARNAXUS_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_BASIUM	TXT_KEY_UNIT_BASIUM	TXT_KEY_LEADER_BASIUM_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_BATTERING_RAM	TXT_KEY_UNIT_BATTERING_RAM	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_BEAR	TXT_KEY_UNIT_BEAR	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_POLAR_BEAR	TXT_KEY_UNIT_POLAR_BEAR	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_BEAST_OF_AGARES	TXT_KEY_UNIT_BEAST_OF_AGARES	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_BEASTMASTER	TXT_KEY_UNIT_BEASTMASTER	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_LIZARDMAN_BEASTMASTER	TXT_KEY_UNIT_BEASTMASTER	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_MYCONID	TXT_KEY_UNIT_MYCONID	TXT_KEY_UNIT_MYCONID_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_SPIDERKIN	TXT_KEY_UNIT_SPIDERKIN	TXT_KEY_UNIT_SPIDERKIN_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_BALOR	TXT_KEY_UNIT_BALOR	TXT_KEY_UNIT_BALOR_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_BERSERKER	TXT_KEY_UNIT_BERSERKER	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_BRUJAH	TXT_KEY_UNIT_BRUJAH	TXT_KEY_UNIT_BRUJAH_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_CIRCLE_OF_URD	TXT_KEY_UNIT_CIRCLE_OF_URD	TXT_KEY_UNIT_CIRCLE_OF_URD_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_CLOCKWORK_GOLEM	TXT_KEY_UNIT_CLOCKWORK_GOLEM	TXT_KEY_UNIT_CLOCKWORK_GOLEM_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_BLACK_WIND	TXT_KEY_UNIT_BLACK_WIND	TXT_KEY_UNIT_BLACK_WIND_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_BRIGIT	TXT_KEY_UNIT_BRIGIT	TXT_KEY_UNIT_BRIGIT_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_BRIGIT_HELD	TXT_KEY_UNIT_BRIGIT	TXT_KEY_UNIT_BRIGIT_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_BUBOES	TXT_KEY_UNIT_BUBOES	TXT_KEY_UNIT_BUBOES_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_CANNON	TXT_KEY_UNIT_CANNON	TXT_KEY_UNIT_CANNON_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_DWARVEN_CANNON	TXT_KEY_UNIT_DWARVEN_CANNON	TXT_KEY_UNIT_CANNON_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_CARAVEL	TXT_KEY_UNIT_CARAVEL	TXT_KEY_UNIT_CARAVEL_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_CATAPULT	TXT_KEY_UNIT_CATAPULT	TXT_KEY_UNIT_CATAPULT_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_TREBUCHET	TXT_KEY_UNIT_TREBUCHET	TXT_KEY_UNIT_CATAPULT_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_CHALID	TXT_KEY_UNIT_CHALID	TXT_KEY_UNIT_GIBBON_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_BATTLEMASTER	TXT_KEY_UNIT_BATTLEMASTER	TXT_KEY_UNIT_BATTLEMASTER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_BOARDING_PARTY	TXT_KEY_UNIT_BOARDING_PARTY	TXT_KEY_UNIT_BOARDING_PARTY_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_CHAMPION	TXT_KEY_UNIT_CHAMPION	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_DRAGON_SLAYER	TXT_KEY_UNIT_DRAGON_SLAYER	TXT_KEY_UNIT_DRAGON_SLAYER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_IRON_GOLEM	TXT_KEY_UNIT_IRON_GOLEM	TXT_KEY_UNIT_IRON_GOLEM_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_MIMIC	TXT_KEY_UNIT_MIMIC	TXT_KEY_UNIT_MIMIC_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_OGRE	TXT_KEY_UNIT_OGRE	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_VAMPIRE	TXT_KEY_UNIT_VAMPIRE	TXT_KEY_UNIT_VAMPIRE_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_CHAOS_MARAUDER	TXT_KEY_UNIT_CHAOS_MARAUDER	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_CENTAUR_CHARGER	TXT_KEY_UNIT_CENTAUR_CHARGER	TXT_KEY_UNIT_PLACEHOLDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_CHARIOT	TXT_KEY_UNIT_CHARIOT	TXT_KEY_UNIT_CHARIOT_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_CHARIOT_SCORPION_CLAN	TXT_KEY_UNIT_CHARIOT	TXT_KEY_UNIT_CHARIOT_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_COMMANDER	TXT_KEY_UNIT_COMMANDER	TXT_KEY_UNIT_COMMANDER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_DECIUS	TXT_KEY_LEADER_DECIUS	TXT_KEY_LEADER_DECIUS_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_CORLINDALE	TXT_KEY_UNIT_CORLINDALE	TXT_KEY_UNIT_CORLINDALE_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_CROSSBOWMAN	TXT_KEY_UNIT_CROSSBOWMAN	TXT_KEY_UNIT_CROSSBOWMAN_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_FLURRY	TXT_KEY_UNIT_FLURRY	TXT_KEY_UNIT_FLURRY_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_CRUSADER	TXT_KEY_UNIT_CRUSADER	TXT_KEY_UNIT_CRUSADER_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_DEMAGOG	TXT_KEY_UNIT_DEMAGOG	TXT_KEY_UNIT_DEMAGOG_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_DISCIPLE_EMPYREAN	TXT_KEY_UNIT_DISCIPLE_EMPYREAN	TXT_KEY_UNIT_DISCIPLE_EMPYREAN_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_DISCIPLE_FELLOWSHIP_OF_LEAVES	TXT_KEY_UNIT_DISCIPLE_FELLOWSHIP_OF_LEAVES	TXT_KEY_UNIT_DISCIPLE_FELLOWSHIP_OF_LEAVES_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_DISCIPLE_OCTOPUS_OVERLORDS	TXT_KEY_UNIT_DISCIPLE_OCTOPUS_OVERLORDS	TXT_KEY_UNIT_DISCIPLE_OCTOPUS_OVERLORDS_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_DISCIPLE_OF_ACHERON	TXT_KEY_UNIT_DISCIPLE_OF_ACHERON	TXT_KEY_UNIT_DISCIPLE_OF_ACHERON_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_DISCIPLE_RUNES_OF_KILMORPH	TXT_KEY_UNIT_DISCIPLE_RUNES_OF_KILMORPH	TXT_KEY_UNIT_DISCIPLE_RUNES_OF_KILMORPH_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_DISCIPLE_THE_ASHEN_VEIL	TXT_KEY_UNIT_DISCIPLE_THE_ASHEN_VEIL	TXT_KEY_UNIT_DISCIPLE_THE_ASHEN_VEIL_PEDIA
Assets/XML/Units/CIV4UnitInfos.xml	UNIT_DISCIPLE_THE_ORDER	TXT_KEY_UNIT_DISCIPLE_THE_ORDER	TXT_KEY_UNIT_DISCIPLE_THE_ORDER_PEDIA
