category	ext	size	path
art_media	.dds	16512	Assets/Art/Units/Civs/Calabim/Archmage/fx_toxicswirl_02.dds
art_media	.dds	16512	Assets/Art/Units/Civs/Calabim/Archmage/fx_toxicswirl_01b.dds
art_media	.dds	16512	Assets/Art/Units/Civs/Calabim/Archmage/fx_toxicswirl_01.dds
art_media	.dds	16512	Assets/Art/Units/Civs/Calabim/Archmage/fx_toxic_03b.dds
art_media	.dds	65664	Assets/Art/Units/Civs/Calabim/Archmage/fx_spark_toxic_002.dds
art_media	.dds	65664	Assets/Art/Units/Civs/Calabim/Archmage/fx_explotoxic_002d.dds
art_media	.dds	65664	Assets/Art/Units/Civs/Calabim/Archmage/fx_explotoxic_002c.dds
art_media	.dds	65664	Assets/Art/Units/Civs/Calabim/Archmage/fx_explotoxic_002a.dds
art_media	.dds	65664	Assets/Art/Units/Civs/Calabim/Archmage/fx_explosiontoxic_002c.dds
art_media	.dds	65664	Assets/Art/Units/Civs/Calabim/Archmage/fx_explosiontoxic_002b.dds
art_media	.dds	65664	Assets/Art/Units/Civs/Calabim/Archmage/fx_explosiontoxic_002a.dds
art_media	.dds	65664	Assets/Art/Units/Civs/Calabim/Archmage/fx_explosion_toxic_01.dds
art_media	.dds	5616	Assets/Art/Units/Civs/Calabim/Archmage/crachat_faiblesse.dds
art_media	.dds	87536	Assets/Art/Units/Civs/Calabim/Archmage/coll2.dds
art_media	.dds	65664	Assets/Art/Units/Civs/Calabim/Archmage/archmage_face.dds
art_media	.dds	65664	Assets/Art/Units/Civs/Calabim/Archmage/archmage_body.dds
other	.db	67584	Assets/Art/Units/Civs/Calabim/Archmage/Thumbs.db
art_media	.nif	96539	Assets/Art/Units/Civs/Calabim/Archmage/Pikeman.nif
art_media	.dds	65664	Assets/Art/Units/Civs/Calabim/Adept/spy_128.dds
art_media	.dds	16512	Assets/Art/Units/Civs/Calabim/Adept/samurai_128.dds
art_media	.dds	65664	Assets/Art/Units/Civs/Calabim/Adept/adeptweapons.dds
other	.db	31232	Assets/Art/Units/Civs/Calabim/Adept/Thumbs.db
art_media	.nif	49327	Assets/Art/Units/Civs/Calabim/Adept/IncanQuechua.nif
art_media	.dds	86144	Assets/Art/Units/Civs/Grigori/Archmage/grigori Mage Kopie.dds
art_media	.nif	103072	Assets/Art/Units/Civs/Grigori/Archmage/AncientSpy.nif
art_media	.nif	103027	Assets/Art/Units/Civs/Grigori/Mage/AncientSpy.nif
art_media	.dds	86144	Assets/Art/Units/Civs/Grigori/Mage/grigori adept Kopie.dds
art_media	.dds	65664	Assets/Art/Units/Civs/Grigori/Adept/spy_128.dds
art_media	.dds	86144	Assets/Art/Units/Civs/Grigori/Adept/grigori adept kopie.dds
other	.db	17920	Assets/Art/Units/Civs/Grigori/Adept/Thumbs.db
art_media	.nif	55835	Assets/Art/Units/Civs/Grigori/Adept/AncientSpy.nif
art_media	.dds	262272	Assets/Art/Units/Civs/Illians/Mage/devout kopie.dds
art_media	.nif	70966	Assets/Art/Units/Civs/Illians/Mage/Unique_Sumerian_Vulture.nif
art_media	.dds	262272	Assets/Art/Units/Civs/Illians/Archmage/devout kopie.dds
art_media	.nif	108402	Assets/Art/Units/Civs/Illians/Archmage/ancientspy.nif
art_media	.dds	22000	Assets/Art/Units/Civs/Illians/Archmage/sphere.dds
art_media	.dds	22000	Assets/Art/Units/Civs/Illians/Adept/sphere.dds
art_media	.dds	87536	Assets/Art/Units/Civs/Illians/Adept/illianspriest_256.dds
art_media	.dds	262272	Assets/Art/Units/Civs/Illians/Adept/devout kopie.dds
art_media	.dds	87536	Assets/Art/Units/Civs/Illians/Adept/berseker.dds
art_media	.dds	86144	Assets/Art/Units/Civs/Illians/Adept/barmaid_e.dds
other	.db	30208	Assets/Art/Units/Civs/Illians/Adept/Thumbs.db
art_media	.nif	71469	Assets/Art/Units/Civs/Illians/Adept/IncanQuechua.nif
art_media	.nif	37411	Assets/Art/Units/Civs/Kuriotates/Scout/Scout.nif
art_media	.dds	87536	Assets/Art/Units/Civs/Kuriotates/Scout/MUSTEVALbasic Kopie.dds
art_media	.nif	43875	Assets/Art/Units/Civs/Kuriotates/Ranger/Scout.nif
art_media	.dds	87536	Assets/Art/Units/Civs/Kuriotates/Ranger/MUSTEVALRanger Kopie.dds
art_media	.nif	49391	Assets/Art/Units/Civs/Kuriotates/Hunter/Scout.nif
art_media	.dds	87536	Assets/Art/Units/Civs/Kuriotates/Hunter/MUSTEVALHunter Kopie.dds
art_media	.nif	55504	Assets/Art/Units/Civs/Kuriotates/Beastmaster/Scout.nif
art_media	.dds	86144	Assets/Art/Units/Civs/Kuriotates/Beastmaster/RepentantAngel Kopie.dds
art_media	.dds	87536	Assets/Art/Units/Civs/Kuriotates/Beastmaster/MUSTEVALBeastmaster Kopie.dds
art_media	.nif	51095	Assets/Art/Units/Civs/Kuriotates/Assassin/Scout.nif
art_media	.dds	87536	Assets/Art/Units/Civs/Kuriotates/Assassin/MUSTEVALAssassin Kopie.dds
art_media	.kf	1255	Assets/Art/Units/Civs/Malakim/Mage/grenadiergrenade_md_grenaderun.kf
art_media	.kf	1336	Assets/Art/Units/Civs/Malakim/Mage/grenadiergrenade_md_grenade_explode.kf
art_media	.nif	54930	Assets/Art/Units/Civs/Malakim/Mage/grenadiergrenade.nif
art_media	.kfm	210	Assets/Art/Units/Civs/Malakim/Mage/grenadiergrenade.kfm
art_media	.kf	962	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_xfadeout.kf
art_media	.kf	1027	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_xfadein.kf
art_media	.kf	8501	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_strikeb.kf
art_media	.kf	8624	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_strikea.kf
art_media	.kf	8562	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_run.kf
art_media	.kf	8662	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_rangedstrike.kf
art_media	.kf	8377	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_rangedreturnb.kf
art_media	.kf	8471	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_rangedreturna.kf
art_media	.kf	5803	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_rangeddie_fade.kf
art_media	.kf	13947	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_rangeddie.kf
art_media	.kf	22600	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_ranged_idle.kf
art_media	.kf	7977	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_ranged_fortify.kf
art_media	.kf	23431	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_idle.kf
art_media	.kf	8770	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_hurtb.kf
art_media	.kf	8599	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_hurta.kf
art_media	.kf	11143	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_heal.kf
art_media	.kf	17016	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_fortifyb_idle.kf
art_media	.kf	8429	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_fortifyb.kf
art_media	.kf	15684	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_fortifya_idle.kf
art_media	.kf	7813	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_fortifya.kf
art_media	.kf	17141	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_fidgetb.kf
art_media	.kf	16626	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_fidgeta.kf
art_media	.kf	5834	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_dieb_fade.kf
art_media	.kf	11158	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_dieb.kf
art_media	.kf	5834	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_diea_fade.kf
art_media	.kf	14872	Assets/Art/Units/Civs/Malakim/Mage/grenadier_md_diea.kf
art_media	.dds	16512	Assets/Art/Units/Civs/Malakim/Mage/grenadier_128.dds
art_media	.nif	134399	Assets/Art/Units/Civs/Malakim/Mage/grenadier.nif
art_media	.kfm	5550	Assets/Art/Units/Civs/Malakim/Mage/grenadier.kfm
art_media	.dds	86144	Assets/Art/Units/Civs/Malakim/Mage/efreet.dds
art_media	.nif	61765	Assets/Art/Units/Civs/Malakim/Archmage/AncientSpy.nif
art_media	.dds	86144	Assets/Art/Units/Civs/Malakim/Archmage/efreet.dds
art_media	.dds	65664	Assets/Art/Units/Civs/Malakim/Adept/spy_128.dds
art_media	.nif	57149	Assets/Art/Units/Civs/Malakim/Adept/maceman.nif
art_media	.dds	65664	Assets/Art/Units/Civs/Malakim/Adept/head.dds
art_media	.dds	86144	Assets/Art/Units/Civs/Malakim/Adept/efreet.dds
art_media	.dds	21632	Assets/Art/Units/Civs/Mercurians/Seraph/sword.dds
art_media	.dds	5504	Assets/Art/Units/Civs/Mercurians/Seraph/environment_fx.dds
art_media	.kf	16105	Assets/Art/Units/Civs/Mercurians/Seraph/deathangel_md_strikea.kf
art_media	.kf	10154	Assets/Art/Units/Civs/Mercurians/Seraph/deathangel_md_rundie_fade.kf
art_media	.kf	15613	Assets/Art/Units/Civs/Mercurians/Seraph/deathangel_md_rundie.kf
art_media	.kf	15853	Assets/Art/Units/Civs/Mercurians/Seraph/deathangel_md_run.kf
art_media	.kf	41258	Assets/Art/Units/Civs/Mercurians/Seraph/deathangel_md_idle.kf
art_media	.kf	15793	Assets/Art/Units/Civs/Mercurians/Seraph/deathangel_md_hurta.kf
art_media	.kf	29777	Assets/Art/Units/Civs/Mercurians/Seraph/deathangel_md_heal.kf
art_media	.kf	29965	Assets/Art/Units/Civs/Mercurians/Seraph/deathangel_md_fortifya_idle.kf
art_media	.kf	13328	Assets/Art/Units/Civs/Mercurians/Seraph/deathangel_md_fortifya.kf
art_media	.kf	38402	Assets/Art/Units/Civs/Mercurians/Seraph/deathangel_md_fidget.kf
art_media	.kf	10940	Assets/Art/Units/Civs/Mercurians/Seraph/deathangel_md_diea_fade.kf
art_media	.kf	21045	Assets/Art/Units/Civs/Mercurians/Seraph/deathangel_md_diea.kf
art_media	.kfm	1617	Assets/Art/Units/Civs/Mercurians/Seraph/deathangel.kfm
art_media	.dds	87536	Assets/Art/Units/Civs/Mercurians/Seraph/archangel256.dds
art_media	.dds	86144	Assets/Art/Units/Civs/Mercurians/Seraph/angelwingsglow.dds
art_media	.dds	86144	Assets/Art/Units/Civs/Mercurians/Seraph/angelwings.dds
art_media	.nif	141485	Assets/Art/Units/Civs/Mercurians/Seraph/Deathangel.nif
art_media	.nif	178323	Assets/Art/Units/Religions/Ashen Veil/Beast of Agares/panther.nif
art_media	.dds	21972	Assets/Art/Units/Religions/Ashen Veil/Beast of Agares/environment_fx_greymetal.dds
art_media	.dds	86144	Assets/Art/Units/Religions/Ashen Veil/Beast of Agares/beastgloss Kopie.dds
art_media	.dds	86144	Assets/Art/Units/Religions/Ashen Veil/Beast of Agares/beast Kopie.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Ashen Veil/high priest/spearman_128.dds
art_media	.nif	118833	Assets/Art/Units/Religions/Ashen Veil/high priest/spearman.nif
art_media	.nif	112991	Assets/Art/Units/Religions/Ashen Veil/high priest/grenadier.nif
art_media	.dds	11064	Assets/Art/Units/Religions/Ashen Veil/high priest/greatprophet_glow.dds
art_media	.dds	87528	Assets/Art/Units/Religions/Ashen Veil/high priest/epic_wpn_warlock_st.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Ashen Veil/high priest/greatprophet_128.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Ashen Veil/high priest/Copy of greatprophet_128.dds
art_media	.nif	54930	Assets/Art/Units/Religions/Ashen Veil/high priest/grenadiergrenade.nif
art_media	.dds	65664	Assets/Art/Units/Religions/Empyrean/priest/priest_empy_sumerian.dds
art_media	.nif	147702	Assets/Art/Units/Religions/Empyrean/priest/Pikeman.nif
art_media	.dds	65664	Assets/Art/Units/Religions/Empyrean/priest/priest_empy.dds
art_media	.dds	21632	Assets/Art/Units/Religions/Empyrean/priest/greatprophet_glow.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Empyrean/priest/greatprophet_128.dds
art_media	.dds	21992	Assets/Art/Units/Religions/Empyrean/priest/epic_wpn_eldritch_st.dds
art_media	.dds	65664	Assets/Art/Units/Religions/Empyrean/priest/Prodromoi_128.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Empyrean/priest/spearman_128.dds
art_media	.dds	65664	Assets/Art/Units/Religions/Empyrean/high priest/priest_empy.dds
art_media	.dds	5616	Assets/Art/Units/Religions/Empyrean/high priest/orangestreak2.dds
art_media	.nif	25762	Assets/Art/Units/Religions/Empyrean/high priest/mid_thane1_sum.nif
art_media	.dds	8320	Assets/Art/Units/Religions/Empyrean/high priest/greatprophet_white_glow.dds
art_media	.dds	21632	Assets/Art/Units/Religions/Empyrean/high priest/greatprophet_glow.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Empyrean/high priest/greatprophet_128.dds
art_media	.dds	5616	Assets/Art/Units/Religions/Empyrean/high priest/fx_shooting_cone_02.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Empyrean/high priest/fx_fire_glow_bright.dds
art_media	.dds	21992	Assets/Art/Units/Religions/Empyrean/high priest/epic_wpn_eldritch_st.dds
art_media	.dds	65664	Assets/Art/Units/Religions/Empyrean/high priest/Prodromoi_128.dds
art_media	.nif	173399	Assets/Art/Units/Religions/Empyrean/high priest/Pikeman.nif
art_media	.dds	22000	Assets/Art/Units/Religions/Empyrean/high priest/spearman_128.dds
art_media	.nif	66929	Assets/Art/Units/Religions/Fellowship of Leaves/priest/ancientspy.nif
art_media	.dds	22000	Assets/Art/Units/Religions/Fellowship of Leaves/priest/greatprophet_glow.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Fellowship of Leaves/priest/greatprophet_128.dds
art_media	.dds	196736	Assets/Art/Units/Religions/Fellowship of Leaves/priest/Priest Kopie.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Fellowship of Leaves/priest/spearman_128.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Fellowship of Leaves/high priest/greatprophet_glow.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Fellowship of Leaves/high priest/greatprophet_128.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Fellowship of Leaves/high priest/fx_fire_glow_green.dds
art_media	.dds	21992	Assets/Art/Units/Religions/Fellowship of Leaves/high priest/epic_wpn_wizard_st.dds
art_media	.nif	102726	Assets/Art/Units/Religions/Fellowship of Leaves/high priest/ancientspy.nif
art_media	.dds	196736	Assets/Art/Units/Religions/Fellowship of Leaves/high priest/Priest Kopie.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Fellowship of Leaves/high priest/spearman_128.dds
art_media	.nif	40494	Assets/Art/Units/Religions/Octopus Overlords/priest/spearman.nif
art_media	.dds	32896	Assets/Art/Units/Religions/Octopus Overlords/priest/sim2.dds
art_media	.dds	87508	Assets/Art/Units/Religions/Octopus Overlords/priest/greatprophet_glow.dds
art_media	.dds	65664	Assets/Art/Units/Religions/Octopus Overlords/priest/greatprophet_128.dds
art_media	.dds	8320	Assets/Art/Units/Religions/Octopus Overlords/priest/barekehead.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Octopus Overlords/priest/spearman_128.dds
art_media	.nif	99735	Assets/Art/Units/Religions/Octopus Overlords/high priest/spearman.nif
art_media	.dds	32896	Assets/Art/Units/Religions/Octopus Overlords/high priest/sim2.dds
art_media	.tga	16428	Assets/Art/Units/Religions/Octopus Overlords/high priest/plasrng2.tga
art_media	.dds	87508	Assets/Art/Units/Religions/Octopus Overlords/high priest/greatprophet_glow.dds
art_media	.dds	65664	Assets/Art/Units/Religions/Octopus Overlords/high priest/greatprophet_128.dds
art_media	.dds	87528	Assets/Art/Units/Religions/Octopus Overlords/high priest/epic_wpn_spiritmaster_st.dds
art_media	.tga	4140	Assets/Art/Units/Religions/Octopus Overlords/high priest/elecglow.tga
art_media	.tga	16428	Assets/Art/Units/Religions/Octopus Overlords/high priest/bigarc2.tga
art_media	.dds	8320	Assets/Art/Units/Religions/Octopus Overlords/high priest/barekehead.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Octopus Overlords/high priest/spearman_128.dds
art_media	.nif	102151	Assets/Art/Units/Religions/Order/high priest/spearman.nif
art_media	.dds	87508	Assets/Art/Units/Religions/Order/high priest/greatprophet_glow.dds
art_media	.dds	1520	Assets/Art/Units/Religions/Order/high priest/fx_muzzleblast002.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Order/high priest/fx_explosion_glow_01.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Order/high priest/fx_blingbling_001.dds
art_media	.dds	43832	Assets/Art/Units/Religions/Order/high priest/epic_wpn_valkyrie_spear.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Order/high priest/greatprophet_128.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Order/high priest/spearman_128.dds
art_media	.dds	87508	Assets/Art/Units/Religions/Runes of Kilmorph/High Priest/greatprophet_glow.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Runes of Kilmorph/High Priest/greatprophet_128.dds
art_media	.dds	87528	Assets/Art/Units/Religions/Runes of Kilmorph/High Priest/championweapon_hibmauler_staff01.dds
art_media	.nif	148363	Assets/Art/Units/Religions/Runes of Kilmorph/High Priest/Spearman.nif
art_media	.dds	22000	Assets/Art/Units/Religions/Runes of Kilmorph/High Priest/spearman_128.dds
art_media	.dds	65664	Assets/Art/Units/Religions/Runes of Kilmorph/High Priest/Dwarf/greatprophet_128.dds
art_media	.nif	109216	Assets/Art/Units/Religions/Runes of Kilmorph/High Priest/Dwarf/Spearman.nif
art_media	.dds	87508	Assets/Art/Units/Religions/Runes of Kilmorph/High Priest/Dwarf/greatprophet_glow.dds
art_media	.dds	87528	Assets/Art/Units/Religions/Runes of Kilmorph/High Priest/Dwarf/championweapon_hibmauler_staff01.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Runes of Kilmorph/High Priest/Dwarf/spearman_128.dds
art_media	.nif	57002	Assets/Art/Units/Religions/Runes of Kilmorph/Priest/Dwarf/Spearman.nif
art_media	.dds	65664	Assets/Art/Units/Religions/Runes of Kilmorph/Priest/Dwarf/greatprophet_128.dds
art_media	.dds	87508	Assets/Art/Units/Religions/Runes of Kilmorph/Priest/Dwarf/greatprophet_glow.dds
art_media	.dds	22000	Assets/Art/Units/Religions/Runes of Kilmorph/Priest/Dwarf/spearman_128.dds
art_media	.dds	87536	Assets/Art/Units/Heroes/Avatar of Wrath/swirl.dds
art_media	.kfm	1292	Assets/Art/Units/Heroes/Avatar of Wrath/abaddon.kfm
art_media	.kf	77708	Assets/Art/Units/Heroes/Avatar of Wrath/abad_strike2.kf
art_media	.kf	43427	Assets/Art/Units/Heroes/Avatar of Wrath/abad_strike.kf
art_media	.kf	31728	Assets/Art/Units/Heroes/Avatar of Wrath/abad_run.kf
art_media	.kf	44316	Assets/Art/Units/Heroes/Avatar of Wrath/abad_melee_idle.kf
art_media	.kf	43390	Assets/Art/Units/Heroes/Avatar of Wrath/abad_idle.kf
art_media	.kf	49182	Assets/Art/Units/Heroes/Avatar of Wrath/abad_hurt.kf
art_media	.kf	25865	Assets/Art/Units/Heroes/Avatar of Wrath/abad_fortify.kf
art_media	.kf	45066	Assets/Art/Units/Heroes/Avatar of Wrath/abad_fidget2.kf
art_media	.kf	34771	Assets/Art/Units/Heroes/Avatar of Wrath/abad_fidget1.kf
art_media	.kf	13233	Assets/Art/Units/Heroes/Avatar of Wrath/abad_die_fade.kf
art_media	.kf	41114	Assets/Art/Units/Heroes/Avatar of Wrath/abad_die.kf
art_media	.dds	87536	Assets/Art/Units/Heroes/Avatar of Wrath/SphereGlowSwirl.dds
art_media	.dds	87536	Assets/Art/Units/Heroes/Avatar of Wrath/SphereGlow.dds
art_media	.dds	87536	Assets/Art/Units/Heroes/Avatar of Wrath/Shockwave.dds
art_media	.dds	22000	Assets/Art/Units/Heroes/Avatar of Wrath/ShineParticles.dds
art_media	.dds	5616	Assets/Art/Units/Heroes/Avatar of Wrath/MistDarkBlue.dds
art_media	.dds	87536	Assets/Art/Units/Heroes/Avatar of Wrath/LightSwirl.dds
art_media	.dds	87536	Assets/Art/Units/Heroes/Avatar of Wrath/LightSphereGlow.dds
art_media	.dds	87536	Assets/Art/Units/Heroes/Avatar of Wrath/Haze.dds
art_media	.dds	5616	Assets/Art/Units/Heroes/Avatar of Wrath/GradientGlow.dds
art_media	.dds	824	Assets/Art/Units/Heroes/Avatar of Wrath/GlowPurple32x32.DDS
art_media	.dds	824	Assets/Art/Units/Heroes/Avatar of Wrath/Glow32x32.dds
art_media	.dds	87536	Assets/Art/Units/Heroes/Avatar of Wrath/Globe.dds
art_media	.dds	87536	Assets/Art/Units/Heroes/Avatar of Wrath/Darkness.dds
art_media	.dds	22000	Assets/Art/Units/Heroes/Avatar of Wrath/CircleGlow.dds
art_media	.dds	5616	Assets/Art/Units/Heroes/Avatar of Wrath/Bloom.dds
art_media	.dds	87536	Assets/Art/Units/Heroes/Avatar of Wrath/Blast.dds
art_media	.dds	87536	Assets/Art/Units/Heroes/Avatar of Wrath/BlackVortexClean.dds
art_media	.dds	1520	Assets/Art/Units/Heroes/Avatar of Wrath/Beams.dds
art_media	.dds	1520	Assets/Art/Units/Heroes/Avatar of Wrath/AbaddonSmoke.dds
art_media	.nif	7741	Assets/Art/Units/Heroes/Avatar of Wrath/AbaddonMeleeFire.nif
art_media	.dds	43832	Assets/Art/Units/Heroes/Avatar of Wrath/AbaddonGlow.dds
art_media	.dds	2872	Assets/Art/Units/Heroes/Avatar of Wrath/AbaddonFire1.dds
art_media	.nif	58392	Assets/Art/Units/Heroes/Avatar of Wrath/AbaddonDevastateEffect.nif
art_media	.nif	74380	Assets/Art/Units/Heroes/Avatar of Wrath/AbaddonDeathEffect.nif
art_media	.nif	37264	Assets/Art/Units/Heroes/Avatar of Wrath/AbaddonBirthEffect.nif
art_media	.dds	87536	Assets/Art/Units/Heroes/Avatar of Wrath/AbaddonBase.dds
art_media	.nif	57689	Assets/Art/Units/Heroes/Avatar of Wrath/Abaddon.nif
text_xml_python	.xml	11372	Assets/XML/Units/CIV4UnitSpellSchema.xml
text_xml_python	.xml	65425	Assets/XML/Units/CIV4UnitSchema.xml
text_xml_python	.xml	3103252	Assets/XML/Units/CIV4UnitInfos.xml
text_xml_python	.xml	93950	Assets/XML/Units/CIV4UnitClassInfos.xml
text_xml_python	.xml	238640	Assets/XML/Units/CIV4SpellInfos.xml
text_xml_python	.xml	1729	Assets/XML/Units/CIV4SpecialUnitInfos.xml
text_xml_python	.xml	345887	Assets/XML/Units/CIV4PromotionInfos.xml
text_xml_python	.xml	29209	Assets/XML/Units/CIV4MissionInfos.xml
text_xml_python	.xml	81547	Assets/XML/Units/CIV4FormationInfos.xml
text_xml_python	.xml	31427	Assets/XML/Units/CIV4ControlInfos.xml
text_xml_python	.xml	6996	Assets/XML/Units/CIV4CommandInfos.xml
text_xml_python	.xml	55880	Assets/XML/Units/CIV4BuildInfos.xml
text_xml_python	.xml	4310	Assets/XML/Units/CIV4AutomateInfos.xml
text_xml_python	.xml	7584559	Assets/XML/Text/CIV4GameText_FFH2.xml
text_xml_python	.xml	27012	Assets/XML/Terrain/CIV4TerrainSchema.xml
text_xml_python	.xml	88098	Assets/XML/Terrain/CIV4TerrainInfos.xml
text_xml_python	.xml	309823	Assets/XML/Terrain/CIV4ImprovementInfos.xml
text_xml_python	.xml	85162	Assets/XML/Terrain/CIV4FeatureInfos.xml
text_xml_python	.xml	166829	Assets/XML/Terrain/CIV4BonusInfos.xml
text_xml_python	.xml	1162	Assets/XML/Terrain/CIV4BonusClassInfos.xml
text_xml_python	.xml	7808	Assets/XML/Technologies/CIV4TechnologiesSchema.xml
text_xml_python	.xml	273197	Assets/XML/Technologies/CIV4TechInfos.xml
maps_scenarios	.civbeyondswordwbsave	370422	Assets/XML/Scenarios/Wages of Sin Malakim.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	371294	Assets/XML/Scenarios/Wages of Sin Calabim.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	287104	Assets/XML/Scenarios/The Splintered Court.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	178505	Assets/XML/Scenarios/The Radiant Guard.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	115475	Assets/XML/Scenarios/The Momus.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	177360	Assets/XML/Scenarios/The Cult.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	376018	Assets/XML/Scenarios/The Black Tower.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	175040	Assets/XML/Scenarios/Return of Winter.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	392986	Assets/XML/Scenarios/Mulcarn Reborn.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	397761	Assets/XML/Scenarios/Lord of the Balors.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	230934	Assets/XML/Scenarios/Into the Desert Malakim.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	230628	Assets/XML/Scenarios/Into the Desert Calabim.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	91474	Assets/XML/Scenarios/Grand Menagerie.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	121194	Assets/XML/Scenarios/Gift of Kylorin.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	112691	Assets/XML/Scenarios/Fall of Cuantine.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	223230	Assets/XML/Scenarios/Blood of Angels.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	151345	Assets/XML/Scenarios/Beneath the Heel.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	195150	Assets/XML/Scenarios/Barbarian Assault.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	240472	Assets/XML/Scenarios/Against the Wall.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	109620	Assets/XML/Scenarios/Against the Grey Malakim.CivBeyondSwordWBSave
maps_scenarios	.civbeyondswordwbsave	109510	Assets/XML/Scenarios/Against the Grey Calabim.CivBeyondSwordWBSave
text_xml_python	.xml	1462	Assets/XML/Misc/CIV4RouteInfos.xml
text_xml_python	.xml	120713	Assets/XML/Misc/CIV4EffectInfos.xml
text_xml_python	.xml	24217	Assets/XML/Misc/CIV4AttachableInfos.xml
text_xml_python	.xml	24055	Assets/XML/Interface/CIV4WorldPickerInfos.xml
text_xml_python	.xml	18106	Assets/XML/Interface/CIV4PlayerColorInfos.xml
text_xml_python	.xml	13983	Assets/XML/Interface/CIV4InterfaceModeInfos.xml
text_xml_python	.xml	21962	Assets/XML/Interface/CIV4ColorVals.xml
text_xml_python	.xml	7962	Assets/XML/Gameinfo/CIV4WorldInfo.xml
text_xml_python	.xml	1221	Assets/XML/Gameinfo/CIV4VoteSourceInfos.xml
text_xml_python	.xml	25477	Assets/XML/Gameinfo/CIV4VoteInfo.xml
text_xml_python	.xml	6397	Assets/XML/Gameinfo/CIV4VictoryInfo.xml
text_xml_python	.xml	10622	Assets/XML/Gameinfo/CIV4SpecialistInfos.xml
text_xml_python	.xml	14457	Assets/XML/Gameinfo/CIV4ReligionInfo.xml
text_xml_python	.xml	21929	Assets/XML/Gameinfo/CIV4ProjectInfo.xml
text_xml_python	.xml	2073	Assets/XML/Gameinfo/CIV4ProcessInfo.xml
